model_id,model_dir,meta_json,urdf_relpath,anno_id,model_cat,original_model_cat,time_in_sec,user_id,version
e6676d26-1fb8-4e3b-a013-5a1d52decc9b,103407,103407\meta.json,103407\mobility.urdf,3407,Dispenser,,22,ericyi,1
eb03ba3f-2b3f-44c3-894d-2ff54920ba8b,103408,103408\meta.json,103408\mobility.urdf,3408,Dispenser,,42,ericyi,2
ef117f2b-6247-4b7c-98f6-6843ec65d8ca,103410,103410\meta.json,103410\mobility.urdf,3410,Dispenser,,20,ericyi,1
f9cef6fc-3df9-456c-82d5-0688debde0f4,103412,103412\meta.json,103412\mobility.urdf,3412,Dispenser,,13,ericyi,1
u67595d10-87df-480a-be52-7a390005c95e-0,103416,103416\meta.json,103416\mobility.urdf,3416,Dispenser,,48,ericyi,1
u8a6f5be1-7316-4b8a-bf82-d5ec89868710,103419,103419\meta.json,103419\mobility.urdf,3419,Dispenser,,13,ericyi,1
ub4cc39f7-15e7-45f6-a8e0-926651413118,103422,103422\meta.json,103422\mobility.urdf,3422,Dispenser,,22,ericyi,1
ub630f30d-bc91-4666-bca8-7cff40a9acf5,103423,103423\meta.json,103423\mobility.urdf,3423,Dispenser,,181,ericyi,1
ubd3b13b1-40b1-482c-86bb-5a92603291a2,103424,103424\meta.json,103424\mobility.urdf,3424,Dispenser,,22,ericyi,1
8b04de89-4f3f-45d8-8d7a-6bb5958e5340,103425,103425\meta.json,103425\mobility.urdf,3425,WashingMachine,,126,kent0318,1
d87cf480-ba57-43b1-b1f2-bae2b8fe2fa4,103452,103452\meta.json,103452\mobility.urdf,3452,WashingMachine,,3401,kent0318,1
15fe4715-1841-4cd8-9893-9d066631c98f,103465,103465\meta.json,103465\mobility.urdf,3465,Toaster,,102,hewang,1
24a8244a62435a6f96b84415a3f1393b,103466,103466\meta.json,103466\mobility.urdf,3466,Toaster,,793,hewang,2
3309cd298ff6bab5d5d7a786b0361a5d,103469,103469\meta.json,103469\mobility.urdf,3469,Toaster,,35,hewang,1
37e4e31465ab231e657fedbea3770934,10347,10347\meta.json,10347\mobility.urdf,10347,Refrigerator,,390,yz-zhangl,2
3ffbb0ab0f8da32f86271197b958e3d5,103473,103473\meta.json,103473\mobility.urdf,3473,Toaster,,35,hewang,1
42b880cd6684c59cba5342d638d0c267,103475,103475\meta.json,103475\mobility.urdf,3475,Toaster,,142,hewang,1
529841b5-8af6-47ce-8999-e99302892dcd,103477,103477\meta.json,103477\mobility.urdf,3477,Toaster,,379,hewang,2
u094c89ee-d9f6-4266-a9b3-c1f2549b1105,103480,103480\meta.json,103480\mobility.urdf,3480,WashingMachine,,409,kent0318,1
5693b4c7ce703bf35d1b6bffd4f70f9a,103482,103482\meta.json,103482\mobility.urdf,3482,Toaster,,33,hewang,1
574b31bd1d3c2e41f9dc1502f90cf7c,103483,103483\meta.json,103483\mobility.urdf,3483,Toaster,,83,hewang,1
5cc5ebd0-9ada-43f9-a3cf-dc3018305176,103485,103485\meta.json,103485\mobility.urdf,3485,Toaster,,80,hewang,1
5d25f7035957f3d8186b61b33e112099,103486,103486\meta.json,103486\mobility.urdf,3486,Toaster,,108,hewang,2
u999c818c-3575-446f-93c2-c994abe0936f,103490,103490\meta.json,103490\mobility.urdf,3490,WashingMachine,,331,kent0318,1
7c54a2d4c64fe680ab2f295591850d41,103498,103498\meta.json,103498\mobility.urdf,3498,Toaster,,26,hewang,1
8a6f3f360f988e186148751d69c8929c,103502,103502\meta.json,103502\mobility.urdf,3502,Toaster,,98,hewang,1
46d9153e87809bfe2d4c157e5bf1dde,103503,103503\meta.json,103503\mobility.urdf,3503,Lighter,,66,KeplerSN,2
uc5f2e411-5f8e-4b10-8393-75ce97e6e869,103508,103508\meta.json,103508\mobility.urdf,3508,WashingMachine,,94,kent0318,1
91a954a1dd20c87bfc58b9d9e845cf0,103513,103513\meta.json,103513\mobility.urdf,3513,Lighter,,39,KeplerSN,2
9b065aaba6a731448407a54b1fbfda8,103514,103514\meta.json,103514\mobility.urdf,3514,Toaster,,48,hewang,1
a7213808f0e1edd8c30efd9bbc446b5,103515,103515\meta.json,103515\mobility.urdf,3515,Lighter,,73,KeplerSN,2
bc2576990e3257d7e8058cf23f6382c1,103516,103516\meta.json,103516\mobility.urdf,3516,Lighter,,5461,KeplerSN,2
ucfaedfea-c15a-495c-9037-21108eeeb006,103518,103518\meta.json,103518\mobility.urdf,3518,WashingMachine,,38,kent0318,1
ucfffa8c9-9586-4087-a72c-87a394ef4425,103521,103521\meta.json,103521\mobility.urdf,3521,WashingMachine,,115,kent0318,2
b417d108-7aee-428d-871f-bbd4b9eb380b,103524,103524\meta.json,103524\mobility.urdf,3524,Toaster,,725,hewang,3
ud7bfe8da-a840-4efa-92d4-3d437469f827,103528,103528\meta.json,103528\mobility.urdf,3528,WashingMachine,,653,kent0318,1
u128863ca-8ece-4c0c-97a8-4df13152650e,103540,103540\meta.json,103540\mobility.urdf,3540,Window,,267,KeplerSN,1
d9ab35d7-575d-45da-98ff-7e30275dd1f7,103545,103545\meta.json,103545\mobility.urdf,3545,Toaster,,288,hewang,1
ec7811bf-3fcd-415a-b76a-9192d646543f,103547,103547\meta.json,103547\mobility.urdf,3547,Toaster,,68,hewang,2
f0153f5e-5158-4c8d-9faa-e5f95055bb3a,103548,103548\meta.json,103548\mobility.urdf,3548,Toaster,,214,hewang,1
fdbfc755-2c76-42ae-ad74-83ef27362bf1,103549,103549\meta.json,103549\mobility.urdf,3549,Toaster,,409,hewang,1
u45e81236-2347-4540-aa89-98846c379a51,103553,103553\meta.json,103553\mobility.urdf,3553,Toaster,,155,hewang,1
u61d9c186-5ee4-486d-9bf3-2bebb88a93c7,103555,103555\meta.json,103555\mobility.urdf,3555,Toaster,,194,hewang,2
u6acafe2f-724c-426b-90ac-435128557e39,103556,103556\meta.json,103556\mobility.urdf,3556,Toaster,,43,hewang,1
ua56b020f-8180-495e-a6cd-97e1cd11adca,103558,103558\meta.json,103558\mobility.urdf,3558,Toaster,,132,hewang,1
ua804ce49-31d3-41cb-8453-69a4568ad51b,103559,103559\meta.json,103559\mobility.urdf,3559,Toaster,,508,hewang,1
6ab94ae2ac08a1ff100b1bd8b508fdbe,10356,10356\meta.json,10356\mobility.urdf,10356,Laptop,,131,chuangda003,2
uba998ab4-ff8c-4a9e-b986-a29b1d70e1a7,103560,103560\meta.json,103560\mobility.urdf,3560,Toaster,,461,hewang,2
ud0e969dd-6a53-40ff-9d4b-527052c0f913,103561,103561\meta.json,103561\mobility.urdf,3561,Toaster,,126,hewang,1
1b7d468a27208ee3dad910e221d16b18,10357,10357\meta.json,10357\mobility.urdf,10357,TrashCan,,118,shape08,4
31f86223e3faaec3eae5cab1248d1ec6-1,103572,103572\meta.json,103572\mobility.urdf,3572,Knife,,50,kent0318,1
32036cc5-6e63-47cf-96ba-89ef2be3950e-0,103575,103575\meta.json,103575\mobility.urdf,3575,Knife,,306,kent0318,1
59481570acb7a0872d4ba5e1aa44cc40-0,103582,103582\meta.json,103582\mobility.urdf,3582,Knife,,68,kent0318,1
737fd576f8eae54adfb1b24fd658f3b5-0,103583,103583\meta.json,103583\mobility.urdf,3583,Knife,,21,kent0318,1
75bfa1045150e49fe177ccfa080b14b0-0,103585,103585\meta.json,103585\mobility.urdf,3585,Knife,,29,kent0318,1
6ddbc6cdb21a0a4d40c6ab3fd3186c2c-1,103593,103593\meta.json,103593\mobility.urdf,3593,Phone,,83,haozhu,1
9b9a4bb5550f00ea586350d6e78ecc7,103619,103619\meta.json,103619\mobility.urdf,3619,Dispenser,,147,shawn,5
1498f9ee-0846-4e45-922a-f550123c145c,103633,103633\meta.json,103633\mobility.urdf,3633,TrashCan,,325,shawn,2
287458eb8a296bd8587571917ed1aa02,103634,103634\meta.json,103634\mobility.urdf,3634,TrashCan,,466,shawn,3
2f1ae8c2b9dbc9dfa4d1fa60cce8fdae,103635,103635\meta.json,103635\mobility.urdf,3635,TrashCan,,527,shawn,2
45e54a894ea4050949bf9fec02333d6f,103639,103639\meta.json,103639\mobility.urdf,3639,TrashCan,,134,shawn,2
7e7298a860d44b7e2ab9c06a06556292,103646,103646\meta.json,103646\mobility.urdf,3646,TrashCan,,39,shawn,1
879b3b769127c04f6941fe25ed6f4394,103647,103647\meta.json,103647\mobility.urdf,3647,TrashCan,,56,shawn,1
1f7ac809-ea95-4486-b84a-d578a40046d8,103669,103669\meta.json,103669\mobility.urdf,3669,Window,,415,KeplerSN,1
976abc1d-c060-4ff8-b224-a31be259e112,103684,103684\meta.json,103684\mobility.urdf,3684,Window,,3219,KeplerSN,2
742a75603baa6bcc93d86522d0671d56,103699,103699\meta.json,103699\mobility.urdf,3699,Phone,,70,haozhu,1
96a7c39f7eb90f65c90183d47cf3c337-1,103700,103700\meta.json,103700\mobility.urdf,3700,Knife,,127,kent0318,1
ba60dc6d-526e-4014-961a-5049df9079c6-0,103706,103706\meta.json,103706\mobility.urdf,3706,Knife,,148,kent0318,1
ceb3b39c9a035752b4fc059d1d10ec5d-0,103713,103713\meta.json,103713\mobility.urdf,3713,Knife,,22,kent0318,1
d32322c5047bc18b80b72a37a25b7e72-0,103716,103716\meta.json,103716\mobility.urdf,3716,Knife,,24,kent0318,2
e9d3d9ef-57e3-4f0a-bbc7-e1cc75947ccd-7,103723,103723\meta.json,103723\mobility.urdf,3723,Knife,,26,kent0318,1
fe95df61cc16452ccb3316c0fb4cfa01-0,103725,103725\meta.json,103725\mobility.urdf,3725,Knife,,96,kent0318,1
fed0863a69b3744c44f6844c4f2ce888-0,103728,103728\meta.json,103728\mobility.urdf,3728,Knife,,32,kent0318,1
u2bba3644-e88e-4650-9124-e9964702f9ef-0,103729,103729\meta.json,103729\mobility.urdf,3729,Knife,,80,kent0318,1
1515a188cbc382fa84ad27a2f1142330,10373,10373\meta.json,10373\mobility.urdf,10373,Refrigerator,,483,yz-majinghua,4
u4b199219-dc3a-4b4b-9301-12cd23256135-1,103733,103733\meta.json,103733\mobility.urdf,3733,Knife,,116,kent0318,1
u51509034-d4f7-4ef7-b014-6660f4df034d-0,103735,103735\meta.json,103735\mobility.urdf,3735,Knife,,127,kent0318,1
u59b99f4f-31e5-4c9c-ab5a-a507ece9e812-1,103739,103739\meta.json,103739\mobility.urdf,3739,Knife,,334,kent0318,1
u5b713abd-7c11-446b-9676-80c6d4db903f-0,103740,103740\meta.json,103740\mobility.urdf,3740,Knife,,210,kent0318,1
6eee2279c193892a8c80080da8fd52c9-0,103755,103755\meta.json,103755\mobility.urdf,3755,Suitcase,,94,kent0318,1
9d7ba75b-2113-4900-aa70-97788fcf2e99-1,103757,103757\meta.json,103757\mobility.urdf,3757,Suitcase,,77,kent0318,1
c93fdcf6017f435c3dd5925057fea065-0,103761,103761\meta.json,103761\mobility.urdf,3761,Suitcase,,44,kent0318,1
e8fdbe64ccce82a2e2bb19fbad3e4596-0,103762,103762\meta.json,103762\mobility.urdf,3762,Suitcase,,40,kent0318,1
776ddbd7-4ca1-4e38-8d29-7d030c1e43a1-0,103770,103770\meta.json,103770\mobility.urdf,3770,Suitcase,Luggage,21,kent0318,1
4163de2ce7f6f59aed1d8381d2c075c2-0,103775,103775\meta.json,103775\mobility.urdf,3775,WashingMachine,,212,kent0318,1
50c639910aa3d75f29d8eecf3827c486,103776,103776\meta.json,103776\mobility.urdf,3776,WashingMachine,,22,kent0318,1
62e22f4d1846d8c1fdc6c1669e5c540,103778,103778\meta.json,103778\mobility.urdf,3778,WashingMachine,,321,kent0318,1
ae8441235538d4415d85df7c37878bb6,103781,103781\meta.json,103781\mobility.urdf,3781,WashingMachine,,283,kent0318,1
6a030b1836586b9f7e1c85c5c15da7fb,103789,103789\meta.json,103789\mobility.urdf,3789,Stapler,,1415,kent0318,1
88ac7b2b3050f1f861f7b52424be58ab,103792,103792\meta.json,103792\mobility.urdf,3792,Stapler,,691,kent0318,1
1ac77274-c9b8-455e-b6d0-f50add3fff45,103811,103811\meta.json,103811\mobility.urdf,3811,Printer,,2988,kent0318,3
7bdffa69c49eb1d7bf653fdedcac4c5b-4,103813,103813\meta.json,103813\mobility.urdf,3813,Phone,,32,haozhu,1
7ea27ed05044031a6fe19ebe291582,103814,103814\meta.json,103814\mobility.urdf,3814,Phone,,61,haozhu,1
86f9108ac5df3150afeee5da21ab102b-0,103828,103828\meta.json,103828\mobility.urdf,3828,Phone,,158,haozhu,1
6b78948484df58cdc664c3d4e2d59341,10383,10383\meta.json,10383\mobility.urdf,10383,Laptop,,401,chuangda003,3
3a9ec298-efcd-4a8d-aefc-d84573e92ffd,103853,103853\meta.json,103853\mobility.urdf,3853,Printer,,2886,kent0318,2
43ce5d7525f1e7cabd349f2c5e600fd6,103859,103859\meta.json,103859\mobility.urdf,3859,Printer,,39,kent0318,1
512b24a1-2da5-4c5e-801a-3559fb88d4ee,103863,103863\meta.json,103863\mobility.urdf,3863,Printer,,132,kent0318,4
60aadb62-b93c-4bd4-a884-e715bb9a1732,103866,103866\meta.json,103866\mobility.urdf,3866,Printer,,69,kent0318,1
60f73150-f842-4c67-be22-ceea2e76dffd,103867,103867\meta.json,103867\mobility.urdf,3867,Printer,,215,kent0318,3
6df56184-61c1-4cfd-b956-b9b1081a043b-0,103869,103869\meta.json,103869\mobility.urdf,3869,Printer,,226,kent0318,4
755c3285-da50-4fd5-b474-db0ea2b411ec,103872,103872\meta.json,103872\mobility.urdf,3872,Printer,,99,kent0318,4
8cc3ab93db495aacd99ad194b7f98a7f,103878,103878\meta.json,103878\mobility.urdf,3878,Printer,,113,kent0318,1
b0c6e40fb6cb0c59c4ac0877f73a0051-0,103886,103886\meta.json,103886\mobility.urdf,3886,Phone,,134,haozhu,1
b1feb3020d9380ba4fb324159a14f34e,103892,103892\meta.json,103892\mobility.urdf,3892,Phone,,135,haozhu,1
9f7276b9a765d14a639e53582c0fafcd,103894,103894\meta.json,103894\mobility.urdf,3894,Printer,,587,kent0318,2
c3abf1c29ad0c7223a60d90fdaaee16f-2,103916,103916\meta.json,103916\mobility.urdf,3916,Phone,,349,haozhu,3
c3c5fd4ce226ab0c4694b8455e89054,103917,103917\meta.json,103917\mobility.urdf,3917,Phone,,206,haozhu,1
d8071a38bb3dd8f097c8d78b9aede742,103925,103925\meta.json,103925\mobility.urdf,3925,Phone,,74,haozhu,1
e156db6fe3b9286c87cb3c64e47598b4,103927,103927\meta.json,103927\mobility.urdf,3927,Phone,,72,haozhu,1
eac33caf7862da08c29a84fbd9077df9-0,103935,103935\meta.json,103935\mobility.urdf,3935,Phone,,193,haozhu,1
f9418c13ca82fb887f75fa9740df3aa6,103941,103941\meta.json,103941\mobility.urdf,3941,Phone,,384,haozhu,2
6e292b292ee92d4bb96ac7572d4197cf-0,103963,103963\meta.json,103963\mobility.urdf,3963,Globe,,24,kaichun,1
746b1846ab47fc602c77b32be313af4,103964,103964\meta.json,103964\mobility.urdf,3964,Globe,,9,kaichun,1
9b442af3-3f1b-4dc9-8486-af38facb9f0c-0,103965,103965\meta.json,103965\mobility.urdf,3965,Globe,,9,kaichun,1
df4fa29b-75b4-4c50-8242-0a04a852190b-0,103967,103967\meta.json,103967\mobility.urdf,3967,Globe,,16,kaichun,1
u299aabe3-fc8e-4976-943f-f07ea77a86c1-0,103968,103968\meta.json,103968\mobility.urdf,3968,Globe,,17,kaichun,1
u672de0d4-c18c-467d-970e-9054fe3db12a-0,103969,103969\meta.json,103969\mobility.urdf,3969,Globe,,9,kaichun,1
u80b54a1b-97f6-47a9-a8ca-46a01190b588-0,103971,103971\meta.json,103971\mobility.urdf,3971,Globe,,9,kaichun,1
b13d7229f113cc6fa3ac1bbe37d03a29,103972,103972\meta.json,103972\mobility.urdf,3972,Printer,,76,kent0318,1
bcbc2cbe-dea4-4f1c-9f90-ac2edbdd3e26,103974,103974\meta.json,103974\mobility.urdf,3974,Printer,,57,kent0318,1
c2951ff7d0b04515748e58db1ff83cee,103978,103978\meta.json,103978\mobility.urdf,3978,Printer,,45,kent0318,1
c57242c6-fc32-477b-9623-412413901696,103981,103981\meta.json,103981\mobility.urdf,3981,Printer,,117,kent0318,1
dc5354098d9fa08d49843c4f9ce432be,103988,103988\meta.json,103988\mobility.urdf,3988,Printer,,22,kent0318,1
df119211-22a9-4e01-9bae-d951c61dfab8,103989,103989\meta.json,103989\mobility.urdf,3989,Printer,,152,kent0318,2
u986670ed-cb0f-4ee9-a7d5-32a73203fd07,103990,103990\meta.json,103990\mobility.urdf,3990,Globe,,24,kaichun,1
e3c37f72-2a6a-4ba7-9833-5d8409492914-0,103996,103996\meta.json,103996\mobility.urdf,3996,Printer,,1685,kent0318,1
ecfb0395-dd71-48c1-a100-6a92b84ce9ff-0,104000,104000\meta.json,104000\mobility.urdf,4000,Printer,,316,kent0318,2
u019d08f1-c360-4351-ad7c-06eaf16e9d83,104004,104004\meta.json,104004\mobility.urdf,4004,Printer,,124,kent0318,2
u3cef8765-8e95-4efe-9fdf-037e949f480d,104006,104006\meta.json,104006\mobility.urdf,4006,Printer,,592,kent0318,1
u64b866e9-9093-402f-bc9a-93d1ccead44b,104007,104007\meta.json,104007\mobility.urdf,4007,Printer,,277,kent0318,2
u8f79d983-3ff1-4522-b409-009e2cca0442,104009,104009\meta.json,104009\mobility.urdf,4009,Printer,,89,kent0318,1
uf5211d67-0d68-4286-b81d-7541a9818c2a,104011,104011\meta.json,104011\mobility.urdf,4011,Printer,,248,kent0318,2
2e42dc81abb41b06d483b3bba3d3c62,104013,104013\meta.json,104013\mobility.urdf,4013,Printer,,291,kent0318,1
3c5a8a2262dc3ef1ab4efe44a581aee7,104016,104016\meta.json,104016\mobility.urdf,4016,Printer,,279,kent0318,2
7f60e19e4f1b7b92f08c6efc59ec3825,104020,104020\meta.json,104020\mobility.urdf,4020,Printer,,160,kent0318,1
df48a134fe1abe30ef77ec138083ff82,104027,104027\meta.json,104027\mobility.urdf,4027,Printer,,207,kent0318,2
e12178732037ca9659e0838386a22482,104030,104030\meta.json,104030\mobility.urdf,4030,Printer,,236,kent0318,2
468a110ac6ede4507d11f9fcb943bcf5,104036,104036\meta.json,104036\mobility.urdf,4036,Remote,,182,Shawn,1
8f14d5b24d2b798b16a077c4c0fc1181,104038,104038\meta.json,104038\mobility.urdf,4038,Remote,,313,Shawn,1
a6a121234c2077d6dcd16fe97fafc2c6,104039,104039\meta.json,104039\mobility.urdf,4039,Remote,,153,Shawn,1
b05bd5b92c53bb9c617906c5d0b962a2,104040,104040\meta.json,104040\mobility.urdf,4040,Remote,,131,Shawn,1
c23c1eab6ff1d8d2827fc01d5860cb75,104041,104041\meta.json,104041\mobility.urdf,4041,Remote,,217,Shawn,1
ddd018138acaf3a62a88384678b3db06,104044,104044\meta.json,104044\mobility.urdf,4044,Remote,,402,Shawn,1
e76784a475f7aeb57e1c85c5c15da7fb,104045,104045\meta.json,104045\mobility.urdf,4045,Remote,,73,Shawn,1
1c2f450311ebe37a95f577622f465c85,10449,10449\meta.json,10449\mobility.urdf,10449,Scissors,,214,chuangda014,4
1133b046-84e1-40d4-ab94-548fe59fb8f0,10450,10450\meta.json,10450\mobility.urdf,10450,Scissors,,508,chuangda016,5
2cdc36d2f2693ad9617724635ed7cc4b,10489,10489\meta.json,10489\mobility.urdf,10489,Refrigerator,,266,yz-majinghua,3
3bba19a52cbe211cb458c00230942e4e,10495,10495\meta.json,10495\mobility.urdf,10495,Scissors,,102,chuangda014,2
3e01d939-a8a8-4644-bcc5-f38a90a6ba78,10499,10499\meta.json,10499\mobility.urdf,10499,Scissors,,322,chuangda014,4
51e8f39e13810eb3467ca2ad6571afff,10502,10502\meta.json,10502\mobility.urdf,10502,Scissors,,36,chuangda014,3
c9c3fce5cf0e964f116162acefe23592,1052,1052\meta.json,1052\mobility.urdf,1052,Faucet,,336,zhouwenxian,3
d3c3cf0cb64bb51a208dc8b344513a31,1053,1053\meta.json,1053\mobility.urdf,1053,Faucet,,782,zhouwenxian,5
a5421bb2fabea179467ca2ad6571afff,10537,10537\meta.json,10537\mobility.urdf,10537,Scissors,,81,chuangda014,4
da511972-bad7-4596-9576-128a99cc49e7,10546,10546\meta.json,10546\mobility.urdf,10546,Scissors,,775,chuangda014,4
19e57194f0b96d9c1683a1f2bb7ab319,10557,10557\meta.json,10557\mobility.urdf,10557,Scissors,,167,chuangda014,3
1a59fa97-4545-432f-8dc5-9c9b4b10a6ba,10558,10558\meta.json,10558\mobility.urdf,10558,Scissors,,54,chuangda014,2
1ce70c06d14e6010dc0ce80b41763ebd,10559,10559\meta.json,10559\mobility.urdf,10559,Scissors,,38,chuangda014,2
1dfea364-ded5-4c4d-b4d8-bf2c3c268f00,10561,10561\meta.json,10561\mobility.urdf,10561,Scissors,,58,chuangda014,2
297c4f8e6d89d0b33d35434498261b,10562,10562\meta.json,10562\mobility.urdf,10562,Scissors,,255,chuangda014,3
2b0decea-5082-493a-bb65-1218167c3a58,10564,10564\meta.json,10564\mobility.urdf,10564,Scissors,,36,chuangda014,3
2c9bd3bae55a5f9f5dd617a3a324cd25,10567,10567\meta.json,10567\mobility.urdf,10567,Scissors,,278,chuangda014,3
2e668a71-ef65-4b9d-a2f7-d6ac84a2b9cb,10569,10569\meta.json,10569\mobility.urdf,10569,Scissors,,1376,chuangda022,4
544bb6c9c8ff5ebd6c63a10c02702cfc,10584,10584\meta.json,10584\mobility.urdf,10584,TrashCan,,579,shape08,2
2f8a37ee0ca9d0be702d79fd57a6bf4,10586,10586\meta.json,10586\mobility.urdf,10586,Refrigerator,,194,zhangyu,4
3a183e5df9df3cf8241e46a406e96e16,10612,10612\meta.json,10612\mobility.urdf,10612,Refrigerator,,189,zhangyu,2
3b29b91c95d259ca19d629b015d21083,10620,10620\meta.json,10620\mobility.urdf,10620,Refrigerator,,448,zhangyu,6
330c2c4b2666bbaf3d7f15e8b36a7b13,10622,10622\meta.json,10622\mobility.urdf,10622,Scissors,,109,chuangda022,2
7df09674bc991904c78df40cf2e9097a,10626,10626\meta.json,10626\mobility.urdf,10626,Laptop,,420,chuangda014,3
3b37fe8211e5886f7b039f697f76fd1,10627,10627\meta.json,10627\mobility.urdf,10627,Refrigerator,,161,yz-majinghua,3
454032e47ff1280c95bea7c29e873d16,10638,10638\meta.json,10638\mobility.urdf,10638,Refrigerator,,126,yz-majinghua,4
4b2c920fb2619726578d107c71db28ac,10655,10655\meta.json,10655\mobility.urdf,10655,Refrigerator,,163,yz-majinghua,3
52356ccfc05934f2a41386d23d519c74,10685,10685\meta.json,10685\mobility.urdf,10685,Refrigerator,,135,yz-majinghua,3
37ad646b-3a42-45fb-ac03-6e2250908f76,10686,10686\meta.json,10686\mobility.urdf,10686,Scissors,,7329,chuangda022,11
850673bcbce8f73ec8a6d87a62ac0341,10697,10697\meta.json,10697\mobility.urdf,10697,Laptop,,440,chuangda014,2
85e029acb2edbd3a86a7e0484f5238e4,10707,10707\meta.json,10707\mobility.urdf,10707,Laptop,,305,chuangda003,2
5a22adeed868c76743c8f1cd479ffb1e,10751,10751\meta.json,10751\mobility.urdf,10751,Refrigerator,,5583,zhangyu,4
6601ef650f03e000c49931aa7ca8fecb,10797,10797\meta.json,10797\mobility.urdf,10797,Refrigerator,,178,yz-majinghua,3
ac7ada437d47566bf8edd34525dc7f22,10844,10844\meta.json,10844\mobility.urdf,10844,Scissors,,251,chuangda022,3
5b81d7830eabb7547c6e1fb05e1b9037,10849,10849\meta.json,10849\mobility.urdf,10849,Refrigerator,,81,zhangyu,2
699244504434a96a18c6f74ea0d202aa,10867,10867\meta.json,10867\mobility.urdf,10867,Refrigerator,,257,yz-majinghua,3
6f1d1ad1d8238e84957b6a4f3924d982,10885,10885\meta.json,10885\mobility.urdf,10885,Laptop,,1077,chuangda014,4
37b7ae02-618a-4128-ba7d-9a9bd9bd2112,10889,10889\meta.json,10889\mobility.urdf,10889,Scissors,,324,chuangda016,3
4718097fc24742a5fe5aadc7ee33bd2f,10893,10893\meta.json,10893\mobility.urdf,10893,Scissors,,207,chuangda016,4
492fec23e4c64c524a2f4691c3504a20,10894,10894\meta.json,10894\mobility.urdf,10894,Scissors,,209,chuangda016,3
49703e4db7278b1142ac5913e44b070,10895,10895\meta.json,10895\mobility.urdf,10895,Scissors,,46,chuangda016,2
704ed5d61902eeb5a1e039e67e7e40e1,10900,10900\meta.json,10900\mobility.urdf,10900,Refrigerator,,51,yz-majinghua,2
4be28f77-d601-46bf-998d-4092a2f2f3c7,10902,10902\meta.json,10902\mobility.urdf,10902,Scissors,,112,chuangda016,2
6bcdb7c7755840b9e9dcad0af9466535,10905,10905\meta.json,10905\mobility.urdf,10905,Refrigerator,,346,zhangyu,2
5057c24bbfaa7de2f7c4ed45ce654123,10907,10907\meta.json,10907\mobility.urdf,10907,Scissors,,125,chuangda016,2
6489453e322cdb53f9f3c6290096f50f,10915,10915\meta.json,10915\mobility.urdf,10915,Laptop,,2724,chuangda014,7
6fb955194baf07a750a5eaedf6275e1b,10944,10944\meta.json,10944\mobility.urdf,10944,Refrigerator,,292,zhangyu,3
708b57ad408688a5b75a6bd6769f8e18,10960,10960\meta.json,10960\mobility.urdf,10960,Scissors,,154,chuangda022,2
728753f3-e4e2-4a82-96e4-fc1ff2858d58,10962,10962\meta.json,10962\mobility.urdf,10962,Scissors,,358,chuangda016,3
7492ca46-ec8f-4287-a299-5e2c0d6add6c,10968,10968\meta.json,10968\mobility.urdf,10968,Scissors,,132,chuangda022,2
7a7eb180-467e-4069-913a-05e395627a03,10973,10973\meta.json,10973\mobility.urdf,10973,Scissors,,374,chuangda016,3
81aa36450190469f3ea815b08cac341,10975,10975\meta.json,10975\mobility.urdf,10975,Scissors,,212,chuangda022,3
92cc4f5b-f19e-4e60-bd0a-960a661e58db,11013,11013\meta.json,11013\mobility.urdf,11013,Scissors,,222,chuangda022,3
963c8788115b26de979f045d8a735f23,11020,11020\meta.json,11020\mobility.urdf,11020,Scissors,,167,chuangda016,3
a0dea17b4e7cb9d29addfcd581d71fe9,11021,11021\meta.json,11021\mobility.urdf,11021,Scissors,,260,chuangda016,4
ab83c793-5a7d-4b02-aebf-6464fc116eb7,11026,11026\meta.json,11026\mobility.urdf,11026,Scissors,,166,chuangda022,4
b25873c9339c3a6396c572c1e884a20d,11028,11028\meta.json,11028\mobility.urdf,11028,Scissors,,132,chuangda022,3
b2834c51-fe10-489d-882d-0e9010aafed6,11029,11029\meta.json,11029\mobility.urdf,11029,Scissors,,569,chuangda016,3
80f23c80d8d050db169ad157eae2079f,11030,11030\meta.json,11030\mobility.urdf,11030,Laptop,,912,chuangda014,3
b46a2eb46bd79d57502bb6f08cd16b58,11036,11036\meta.json,11036\mobility.urdf,11036,Scissors,,154,chuangda016,2
bf2e40ab28c6b7bac94f6db5c00b15d,11040,11040\meta.json,11040\mobility.urdf,11040,Scissors,,64,chuangda022,2
c244333ac219f97e467ca2ad6571afff,11047,11047\meta.json,11047\mobility.urdf,11047,Scissors,,116,chuangda016,2
cfc9eb3dfbefb4262b93d6fc1ec4c84e,11052,11052\meta.json,11052\mobility.urdf,11052,Scissors,,180,chuangda016,2
8d70fb6adc63e21eb7e0383b9609fa5,11075,11075\meta.json,11075\mobility.urdf,11075,Laptop,,337,chuangda014,3
ec46d0cc7ac00f16cb72f5e3f9027736,11077,11077\meta.json,11077\mobility.urdf,11077,Scissors,,132,chuangda022,3
f4897c9b20e811f1309c3ff4f31971fa,11080,11080\meta.json,11080\mobility.urdf,11080,Scissors,,427,chuangda016,4
f5429496147bfee91683a1f2bb7ab319,11089,11089\meta.json,11089\mobility.urdf,11089,Scissors,,104,chuangda016,3
u1966699a-abb5-432a-914d-826efb36ad26,11099,11099\meta.json,11099\mobility.urdf,11099,Scissors,,232,chuangda016,3
